cneo_orf_id	scer_oln_id	reliability_class
CNAG_03196	YMR271C	2
CNAG_04961	YML106W	2
CNAG_04961	YMR271C	2
CNAG_06913	YCL064C	2
CNAG_06913	YIL167W	2
CNAG_02307	YIL167W	2
CNAG_03590	YOR039W	2
CNAG_02310	YGL019W	2
CNAG_07741	YLL029W	2
CNAG_02049	YLR142W	2
CNAG_07466	YER082C	2
CNAG_01536	YAL029C	2
CNAG_01536	YOR326W	2
CNAG_06971	YAL029C	2
CNAG_06971	YHR023W	2
CNAG_05145	YMR080C	2
CNAG_00774	YER081W	2
CNAG_00029	YER081W	2
CNAG_00029	YIL074C	2
CNAG_00364	YDL104C	2
CNAG_05969	YKR038C	2
CNAG_02896	YML126C	2
CNAG_06242	YER145C	2
CNAG_03729	YDR244W	2
CNAG_02366	YGR019W	2
CNAG_01730	YDL159W	2
CNAG_01730	YJL128C	2
CNAG_00769	YDL159W	2
CNAG_02182	YDR541C	2
CNAG_02182	YGL039W	2
CNAG_02182	YGL157W	2
CNAG_03400	YDR541C	2
CNAG_03400	YGL039W	2
CNAG_03400	YGL157W	2
CNAG_03400	YOL151W	2
CNAG_02181	YGL039W	2
CNAG_02181	YGL157W	2
CNAG_02181	YOL151W	2
CNAG_03875	YBR018C	2
CNAG_05906	YKL033W-A	2
CNAG_04584	YBL032W	2
CNAG_01182	YBR233W	2
CNAG_01182	YBL032W	2
CNAG_02354	YFR031C-A	2
CNAG_02354	YIL018W	2
CNAG_05232	YEL050C	2
CNAG_05232	YFR031C-A	2
CNAG_06502	YOR130C	2
CNAG_07902	YKR039W	2
CNAG_07902	YNL268W	2
CNAG_07902	YNL270C	2
CNAG_02539	YEL063C	2
CNAG_02539	YKR039W	2
CNAG_02539	YNL268W	2
CNAG_02539	YNL270C	2
CNAG_03438	YDL138W	2
CNAG_03438	YDL194W	2
CNAG_03438	YDL245C	2
CNAG_03438	YEL069C	2
CNAG_03438	YDR342C	2
CNAG_03438	YDR343C	2
CNAG_03438	YDR345C	2
CNAG_03438	YFL011W	2
CNAG_03438	YHR092C	2
CNAG_03438	YHR094C	2
CNAG_03438	YHR096C	2
CNAG_03438	YJL214W	2
CNAG_03438	YJL219W	2
CNAG_03438	YJR158W	2
CNAG_03438	YLR081W	2
CNAG_03438	YMR011W	2
CNAG_03438	YNR072W	2
CNAG_03438	YOL156W	2
CNAG_05324	YDL138W	2
CNAG_05324	YDL194W	2
CNAG_05324	YDL245C	2
CNAG_05324	YEL069C	2
CNAG_05324	YDR342C	2
CNAG_05324	YDR343C	2
CNAG_05324	YDR345C	2
CNAG_05324	YFL011W	2
CNAG_05324	YHR092C	2
CNAG_05324	YHR094C	2
CNAG_05324	YHR096C	2
CNAG_05324	YJL214W	2
CNAG_05324	YJL219W	2
CNAG_05324	YJR158W	2
CNAG_05324	YLR081W	2
CNAG_05324	YMR011W	2
CNAG_05324	YNR072W	2
CNAG_05324	YOL156W	2
CNAG_04931	YDL138W	2
CNAG_04931	YDL194W	2
CNAG_04931	YDL245C	2
CNAG_04931	YEL069C	2
CNAG_04931	YDR342C	2
CNAG_04931	YDR343C	2
CNAG_04931	YDR345C	2
CNAG_04931	YFL011W	2
CNAG_04931	YHR092C	2
CNAG_04931	YHR094C	2
CNAG_04931	YHR096C	2
CNAG_04931	YJL214W	2
CNAG_04931	YJL219W	2
CNAG_04931	YJR158W	2
CNAG_04931	YLR081W	2
CNAG_04931	YMR011W	2
CNAG_04931	YNR072W	2
CNAG_04931	YOL156W	2
CNAG_05387	YDL138W	2
CNAG_05387	YDL194W	2
CNAG_05387	YDL245C	2
CNAG_05387	YEL069C	2
CNAG_05387	YDR342C	2
CNAG_05387	YDR343C	2
CNAG_05387	YDR345C	2
CNAG_05387	YFL011W	2
CNAG_05387	YHR092C	2
CNAG_05387	YHR094C	2
CNAG_05387	YHR096C	2
CNAG_05387	YJL214W	2
CNAG_05387	YJL219W	2
CNAG_05387	YJR158W	2
CNAG_05387	YLR081W	2
CNAG_05387	YMR011W	2
CNAG_05387	YNR072W	2
CNAG_05387	YOL156W	2
CNAG_06290	YDL138W	2
CNAG_06290	YDL194W	2
CNAG_06290	YDL245C	2
CNAG_06290	YEL069C	2
CNAG_06290	YDR342C	2
CNAG_06290	YDR343C	2
CNAG_06290	YDR345C	2
CNAG_06290	YFL011W	2
CNAG_06290	YHR092C	2
CNAG_06290	YHR094C	2
CNAG_06290	YHR096C	2
CNAG_06290	YJL214W	2
CNAG_06290	YJL219W	2
CNAG_06290	YJR158W	2
CNAG_06290	YMR011W	2
CNAG_06290	YNR072W	2
CNAG_06290	YOL156W	2
CNAG_03772	YDL138W	2
CNAG_03772	YDL245C	2
CNAG_03772	YEL069C	2
CNAG_03772	YDR342C	2
CNAG_03772	YDR343C	2
CNAG_03772	YDR345C	2
CNAG_03772	YFL011W	2
CNAG_03772	YHR092C	2
CNAG_03772	YHR094C	2
CNAG_03772	YHR096C	2
CNAG_03772	YJL214W	2
CNAG_03772	YJL219W	2
CNAG_03772	YJR158W	2
CNAG_03772	YLR081W	2
CNAG_03772	YMR011W	2
CNAG_03772	YNR072W	2
CNAG_03772	YOL156W	2
CNAG_06521	YDL138W	2
CNAG_06521	YDL194W	2
CNAG_06521	YDL245C	2
CNAG_06521	YEL069C	2
CNAG_06521	YDR342C	2
CNAG_06521	YDR343C	2
CNAG_06521	YDR345C	2
CNAG_06521	YFL011W	2
CNAG_06521	YHR092C	2
CNAG_06521	YHR094C	2
CNAG_06521	YHR096C	2
CNAG_06521	YJL214W	2
CNAG_06521	YJL219W	2
CNAG_06521	YJR158W	2
CNAG_06521	YLR081W	2
CNAG_06521	YMR011W	2
CNAG_06521	YNR072W	2
CNAG_06521	YOL156W	2
CNAG_04920	YDL138W	2
CNAG_04920	YDL194W	2
CNAG_04920	YDL245C	2
CNAG_04920	YEL069C	2
CNAG_04920	YDR342C	2
CNAG_04920	YDR343C	2
CNAG_04920	YDR345C	2
CNAG_04920	YFL011W	2
CNAG_04920	YHR092C	2
CNAG_04920	YHR094C	2
CNAG_04920	YHR096C	2
CNAG_04920	YJL214W	2
CNAG_04920	YJL219W	2
CNAG_04920	YJR158W	2
CNAG_04920	YLR081W	2
CNAG_04920	YMR011W	2
CNAG_04920	YNR072W	2
CNAG_04920	YOL156W	2
CNAG_01949	YAL060W	2
CNAG_01949	YAL061W	2
CNAG_01949	YDL246C	2
CNAG_01949	YJR159W	2
CNAG_01949	YLR070C	2
CNAG_00115	YAL060W	2
CNAG_00115	YAL061W	2
CNAG_00115	YDL246C	2
CNAG_00115	YLR070C	2
CNAG_00269	YAL060W	2
CNAG_00269	YAL061W	2
CNAG_00269	YDL246C	2
CNAG_00269	YJR159W	2
CNAG_00269	YLR070C	2
CNAG_05658	YAL060W	2
CNAG_05658	YAL061W	2
CNAG_05658	YDL246C	2
CNAG_05658	YJR159W	2
CNAG_05658	YLR070C	2
CNAG_01702	YER185W	2
CNAG_01702	YGR213C	2
CNAG_01701	YER185W	2
CNAG_01701	YGR213C	2
CNAG_06102	YBR085W	2
CNAG_06102	YBL030C	2
CNAG_06101	YBR085W	2
CNAG_06101	YBL030C	2
CNAG_02095	YGR108W	2
CNAG_02095	YGR109C	2
CNAG_02095	YLR210W	2
CNAG_02095	YPR119W	2
CNAG_04575	YDL155W	2
CNAG_04575	YGR108W	2
CNAG_04575	YGR109C	2
CNAG_04575	YLR210W	2
CNAG_01952	YPL088W	2
CNAG_04209	YPL088W	2
CNAG_00386	YGL049C	2
CNAG_00402	YGL049C	2
CNAG_00402	YGR162W	2
CNAG_05459	YML123C	2
CNAG_04927	YFR007W	2
CNAG_02337	YNR012W	2
CNAG_02344	YHR128W	2
CNAG_02344	YNR012W	2
CNAG_03367	YHR128W	2
CNAG_05102	YLR032W	2
CNAG_06118	YLR032W	2
CNAG_07367	YPL265W	2
CNAG_06787	YOR197W	2
CNAG_05853	YBR135W	2
CNAG_02815	YIL155C	2
CNAG_01478	YHR176W	2
CNAG_01976	YER117W	2
CNAG_01976	YKL170W	2
CNAG_02923	YBL087C	2
CNAG_02923	YER117W	2
CNAG_02262	YDR135C	2
CNAG_02262	YGR281W	2
CNAG_02262	YHL035C	2
CNAG_02262	YKR103W	2
CNAG_02262	YLL015W	2
CNAG_02262	YLL048C	2
CNAG_03450	YDR135C	2
CNAG_03450	YGR281W	2
CNAG_03450	YHL035C	2
CNAG_03450	YKR103W	2
CNAG_03450	YLL015W	2
CNAG_02977	YGR281W	2
CNAG_02977	YHL035C	2
CNAG_02977	YKR103W	2
CNAG_02977	YLL015W	2
CNAG_02977	YLL048C	2
CNAG_07781	YDR135C	2
CNAG_07781	YGR281W	2
CNAG_07781	YHL035C	2
CNAG_07781	YKR103W	2
CNAG_07781	YLL015W	2
CNAG_07781	YLL048C	2
CNAG_03503	YDR135C	2
CNAG_03503	YHL035C	2
CNAG_03503	YKR103W	2
CNAG_03503	YLL015W	2
CNAG_03503	YLL048C	2
CNAG_00823	YDR135C	2
CNAG_00823	YGR281W	2
CNAG_00823	YHL035C	2
CNAG_00823	YKR103W	2
CNAG_00823	YLL015W	2
CNAG_00823	YLL048C	2
CNAG_02430	YDR135C	2
CNAG_02430	YGR281W	2
CNAG_02430	YHL035C	2
CNAG_02430	YKR103W	2
CNAG_02430	YLL015W	2
CNAG_02430	YLL048C	2
CNAG_00792	YDR135C	2
CNAG_00792	YGR281W	2
CNAG_00792	YHL035C	2
CNAG_00792	YKR103W	2
CNAG_00792	YLL015W	2
CNAG_00792	YLL048C	2
CNAG_01575	YDR135C	2
CNAG_01575	YGR281W	2
CNAG_01575	YHL035C	2
CNAG_01575	YKR103W	2
CNAG_01575	YLL015W	2
CNAG_01575	YLL048C	2
CNAG_06745	YBR010W	2
CNAG_06745	YNL031C	2
CNAG_07509	YFR006W	2
CNAG_03499	YER078C	2
CNAG_03499	YFR006W	2
CNAG_02327	YER078C	2
CNAG_05592	YGL167C	2
CNAG_02335	YMR027W	2
CNAG_06763	YDR023W	2
CNAG_01435	YHR011W	2
CNAG_05484	YER129W	2
CNAG_05484	YGL179C	2
CNAG_03791	YGL179C	2
CNAG_03186	YDR381W	2
CNAG_00331	YBR177C	2
CNAG_00331	YMR210W	2
CNAG_00331	YPL095C	2
CNAG_06922	YBR177C	2
CNAG_06922	YPL095C	2
CNAG_06832	YGR143W	2
CNAG_06832	YPR159W	2
CNAG_05815	YGR143W	2
CNAG_05815	YPR159W	2
CNAG_00897	YGR143W	2
CNAG_00897	YPR159W	2
CNAG_00914	YGR143W	2
CNAG_00914	YPR159W	2
CNAG_06835	YGR143W	2
CNAG_04168	YPL127C	2
CNAG_06051	YDR009W	2
CNAG_03946	YBR020W	2
CNAG_03946	YDR009W	2
CNAG_07756	YGL003C	2
CNAG_03191	YGL116W	2
CNAG_07647	YJR040W	2
CNAG_07909	YER095W	2
CNAG_00720	YER179W	2
CNAG_02511	YGR040W	2
CNAG_02511	YHR030C	2
CNAG_02531	YBL016W	2
CNAG_02531	YGR040W	2
CNAG_02531	YHR030C	2
CNAG_04514	YBL016W	2
CNAG_04514	YGR040W	2
CNAG_00826	YFL053W	2
CNAG_00826	YML070W	2
CNAG_02799	YML070W	2
CNAG_03627	YDR155C	2
CNAG_03621	YDR155C	2
CNAG_04162	YKL166C	2
CNAG_04162	YPL203W	2
CNAG_00396	YKL166C	2
CNAG_00396	YPL203W	2
CNAG_02920	YJL126W	2
CNAG_03924	YLR351C	2
CNAG_02147	YKR066C	2
CNAG_04652	YCR102C	2
CNAG_04652	YLR460C	2
CNAG_06759	YCR102C	2
CNAG_06759	YLR460C	2
CNAG_06759	YNL134C	2
CNAG_04898	YML116W	2
CNAG_04898	YMR279C	2
CNAG_04898	YOR378W	2
CNAG_03707	YML116W	2
CNAG_03707	YMR279C	2
CNAG_03707	YOR378W	2
CNAG_00905	YML116W	2
CNAG_00905	YMR279C	2
CNAG_06821	YKL220C	2
CNAG_06821	YLL051C	2
CNAG_06821	YNR060W	2
CNAG_06821	YOR381W	2
CNAG_06821	YOR384W	2
CNAG_06976	YKL220C	2
CNAG_06976	YLL051C	2
CNAG_06976	YNR060W	2
CNAG_06976	YOR381W	2
CNAG_06976	YOR384W	2
CNAG_06524	YKL220C	2
CNAG_06524	YLL051C	2
CNAG_06524	YNR060W	2
CNAG_06524	YOR384W	2
CNAG_07799	YDR011W	2
CNAG_07799	YDR406W	2
CNAG_07799	YIL013C	2
CNAG_07799	YNR070W	2
CNAG_07799	YOL075C	2
CNAG_07799	YOR011W	2
CNAG_07799	YOR153W	2
CNAG_07799	YOR328W	2
CNAG_07799	YPL058C	2
CNAG_06338	YDR011W	2
CNAG_06338	YDR406W	2
CNAG_06338	YIL013C	2
CNAG_06338	YNR070W	2
CNAG_06338	YOL075C	2
CNAG_06338	YOR011W	2
CNAG_06338	YOR153W	2
CNAG_06338	YOR328W	2
CNAG_06338	YPL058C	2
CNAG_04098	YDR011W	2
CNAG_04098	YIL013C	2
CNAG_04098	YNR070W	2
CNAG_04098	YOL075C	2
CNAG_04098	YOR011W	2
CNAG_04098	YOR153W	2
CNAG_04098	YOR328W	2
CNAG_04098	YPL058C	2
CNAG_00730	YDR011W	2
CNAG_00730	YDR406W	2
CNAG_00730	YIL013C	2
CNAG_00730	YNR070W	2
CNAG_00730	YOL075C	2
CNAG_00730	YOR011W	2
CNAG_00730	YOR153W	2
CNAG_00730	YOR328W	2
CNAG_00730	YPL058C	2
CNAG_06348	YDR011W	2
CNAG_06348	YDR406W	2
CNAG_06348	YIL013C	2
CNAG_06348	YNR070W	2
CNAG_06348	YOL075C	2
CNAG_06348	YOR011W	2
CNAG_06348	YOR153W	2
CNAG_06348	YOR328W	2
CNAG_06348	YPL058C	2
CNAG_00869	YDR011W	2
CNAG_00869	YDR406W	2
CNAG_00869	YIL013C	2
CNAG_00869	YNR070W	2
CNAG_00869	YOL075C	2
CNAG_00869	YOR011W	2
CNAG_00869	YOR153W	2
CNAG_00869	YOR328W	2
CNAG_00869	YPL058C	2
CNAG_05470	YDR011W	2
CNAG_05470	YDR406W	2
CNAG_05470	YIL013C	2
CNAG_05470	YNR070W	2
CNAG_05470	YOR011W	2
CNAG_05470	YOR153W	2
CNAG_05470	YOR328W	2
CNAG_05470	YPL058C	2
CNAG_02958	YFL041W	2
CNAG_02958	YMR058W	2
CNAG_06241	YMR058W	2
CNAG_07865	YFL041W	2
CNAG_07865	YMR058W	2
CNAG_03465	YFL041W	2
CNAG_03465	YMR058W	2
CNAG_03464	YFL041W	2
CNAG_03464	YMR058W	2
CNAG_00453	YNR018W	2
CNAG_05110	YDR450W	2
CNAG_05110	YML026C	2
CNAG_04883	YDR450W	2
CNAG_04883	YNL081C	2
CNAG_02050	YIL121W	2
CNAG_02050	YNL065W	2
CNAG_03215	YIL120W	2
CNAG_03215	YIL121W	2
CNAG_03563	YLL018C	2
CNAG_01844	YCL069W	2
CNAG_01844	YDR119W	2
CNAG_01844	YGR224W	2
CNAG_01844	YKR105C	2
CNAG_01844	YMR088C	2
CNAG_01844	YPR198W	2
CNAG_02336	YCL069W	2
CNAG_02336	YDR119W	2
CNAG_02336	YGR224W	2
CNAG_02336	YKR105C	2
CNAG_02336	YMR088C	2
CNAG_02336	YPR198W	2
CNAG_00904	YCL069W	2
CNAG_00904	YDR119W	2
CNAG_00904	YGR224W	2
CNAG_00904	YMR088C	2
CNAG_00904	YPR198W	2
CNAG_01497	YCL069W	2
CNAG_01497	YDR119W	2
CNAG_01497	YGR224W	2
CNAG_01497	YKR105C	2
CNAG_01497	YMR088C	2
CNAG_01497	YPR198W	2
CNAG_04414	YCL069W	2
CNAG_04414	YDR119W	2
CNAG_04414	YGR224W	2
CNAG_04414	YKR105C	2
CNAG_04414	YPR198W	2
CNAG_04416	YCL069W	2
CNAG_04416	YDR119W	2
CNAG_04416	YGR224W	2
CNAG_04416	YKR105C	2
CNAG_04416	YMR088C	2
CNAG_04416	YPR198W	2
CNAG_03845	YCL069W	2
CNAG_03845	YDR119W	2
CNAG_03845	YGR224W	2
CNAG_03845	YKR105C	2
CNAG_03845	YMR088C	2
CNAG_03845	YPR198W	2
CNAG_06640	YBR139W	2
CNAG_01879	YMR297W	2
CNAG_07745	YBR145W	2
CNAG_07745	YCR105W	2
CNAG_07745	YMR303C	2
CNAG_07745	YMR318C	2
CNAG_07745	YOL086C	2
CNAG_00515	YBR145W	2
CNAG_00515	YCR105W	2
CNAG_00515	YMR083W	2
CNAG_00515	YMR303C	2
CNAG_00515	YMR318C	2
CNAG_00515	YOL086C	2
CNAG_02489	YBR145W	2
CNAG_02489	YCR105W	2
CNAG_02489	YMR083W	2
CNAG_02489	YMR303C	2
CNAG_02489	YMR318C	2
CNAG_02489	YOL086C	2
CNAG_01955	YBR145W	2
CNAG_01955	YCR105W	2
CNAG_01955	YMR083W	2
CNAG_01955	YMR303C	2
CNAG_01955	YMR318C	2
CNAG_01955	YOL086C	2
CNAG_02903	YBR145W	2
CNAG_02903	YCR105W	2
CNAG_02903	YMR083W	2
CNAG_02903	YMR303C	2
CNAG_02903	YOL086C	2
CNAG_03335	YBL068W	2
CNAG_03335	YER099C	2
CNAG_05365	YBL068W	2
CNAG_05365	YER099C	2
CNAG_05365	YHL011C	2
CNAG_02133	YCR073W-A	2
CNAG_02133	YGR248W	2
CNAG_02133	YNR034W	2
CNAG_01216	YCR073W-A	2
CNAG_01216	YGR248W	2
CNAG_01216	YHR163W	2
CNAG_05294	YFL009W	2
CNAG_02686	YAL012W	2
CNAG_06448	YGL184C	2
CNAG_02175	YOR048C	2
CNAG_05797	YGL173C	2
CNAG_07956	YLL011W	2
CNAG_07114	YEL027W	2
CNAG_08012	YPL234C	2
CNAG_06260	YBR299W	2
CNAG_06260	YGR292W	2
CNAG_06260	YIL172C	2
CNAG_06260	YJL216C	2
CNAG_06260	YJL221C	2
CNAG_06260	YOL157C	2
CNAG_05913	YBR299W	2
CNAG_05913	YGR287C	2
CNAG_05913	YGR292W	2
CNAG_05913	YIL172C	2
CNAG_05913	YJL216C	2
CNAG_05913	YJL221C	2
CNAG_05913	YOL157C	2
CNAG_03957	YDL236W	2
CNAG_02663	YJL026W	2
CNAG_04272	YFR014C	2
CNAG_04272	YOL016C	2
CNAG_05439	YFR014C	2
CNAG_02715	YNR030W	2
CNAG_01080	YML054C	2
CNAG_03150	YEL006W	2
CNAG_03150	YIL006W	2
CNAG_00825	YEL006W	2
CNAG_00825	YIL134W	2
CNAG_03732	YDR090C	2
CNAG_01901	YJR142W	2
CNAG_03785	YBR001C	2
CNAG_03525	YBR001C	2
CNAG_03525	YDR001C	2
CNAG_03927	YGL220W	2
CNAG_03352	YAL046C	2
CNAG_02771	YGL163C	2
CNAG_01163	YBR073W	2
CNAG_07348	YKL088W	2
CNAG_00909	YKL088W	2
CNAG_05767	YDR028C	2
CNAG_06890	YJR152W	2
CNAG_05045	YLR251W	2
CNAG_05023	YJL218W	2
CNAG_01764	YKL215C	2
CNAG_06873	YKL215C	2
CNAG_01763	YKL215C	2
CNAG_06872	YKL215C	2
CNAG_05274	YDR523C	2
CNAG_05274	YHR102W	2
CNAG_00405	YDR523C	2
CNAG_00405	YHR102W	2
CNAG_03290	YHR102W	2
CNAG_06288	YIR009W	2
CNAG_05015	YDR256C	2
CNAG_00575	YDR256C	2
CNAG_00575	YGR088W	2
CNAG_04981	YDR256C	2
CNAG_04981	YGR088W	2
CNAG_05256	YDR256C	2
CNAG_05256	YGR088W	2
CNAG_03013	YJL212C	2
CNAG_05831	YER057C	2
CNAG_05831	YIL051C	2
CNAG_04066	YER057C	2
CNAG_00569	YDR487C	2
CNAG_02506	YBL033C	2
CNAG_00936	YDL109C	2
CNAG_05441	YDL109C	2
CNAG_03262	YDR287W	2
CNAG_03262	YHR046C	2
CNAG_01823	YDR287W	2
CNAG_03147	YGR101W	2
CNAG_06291	YLR307W	2
CNAG_06291	YLR308W	2
CNAG_05799	YLR308W	2
CNAG_00022	YAL039C	2
CNAG_05875	YKL087C	2
CNAG_05480	YCL040W	2
CNAG_05480	YDR516C	2
CNAG_05480	YFR053C	2
CNAG_03769	YDR516C	2
CNAG_03769	YFR053C	2
CNAG_03769	YGL253W	2
CNAG_01607	YCR083W	2
CNAG_01607	YGR209C	2
CNAG_01607	YLR043C	2
CNAG_02801	YGR209C	2
CNAG_02801	YLR043C	2
CNAG_01278	YAL026C	2
CNAG_01278	YDR093W	2
CNAG_00383	YDR093W	2
CNAG_00383	YER166W	2
CNAG_06469	YAL026C	2
CNAG_06469	YDR093W	2
CNAG_06469	YER166W	2
CNAG_04227	YDL058W	2
CNAG_04227	YIL149C	2
CNAG_04227	YKR095W	2
CNAG_07817	YDL058W	2
CNAG_07817	YIL149C	2
CNAG_07817	YKR095W	2
CNAG_06683	YDL058W	2
CNAG_06683	YIL149C	2
CNAG_06683	YKR095W	2
CNAG_01688	YER017C	2
CNAG_01688	YMR089C	2
CNAG_04032	YER017C	2
CNAG_04032	YPR024W	2
CNAG_02100	YKL182W	2
CNAG_02099	YPL231W	2
CNAG_06443	YAL005C	2
CNAG_06443	YBL075C	2
CNAG_06443	YDL229W	2
CNAG_06443	YER103W	2
CNAG_06443	YLL024C	2
CNAG_06443	YNL209W	2
CNAG_01727	YAL005C	2
CNAG_01727	YBL075C	2
CNAG_01727	YDL229W	2
CNAG_01727	YER103W	2
CNAG_01727	YJL034W	2
CNAG_01727	YLL024C	2
CNAG_01727	YNL209W	2
CNAG_00334	YAL005C	2
CNAG_00334	YBL075C	2
CNAG_00334	YDL229W	2
CNAG_00334	YER103W	2
CNAG_00334	YJL034W	2
CNAG_00334	YLL024C	2
CNAG_01750	YAL005C	2
CNAG_01750	YBL075C	2
CNAG_01750	YDL229W	2
CNAG_01750	YJL034W	2
CNAG_01750	YLL024C	2
CNAG_01750	YNL209W	2
CNAG_02478	YDR368W	2
CNAG_02478	YHR104W	2
CNAG_02478	YJR096W	2
CNAG_02478	YOR120W	2
CNAG_01896	YDR368W	2
CNAG_01896	YHR104W	2
CNAG_01896	YJR096W	2
CNAG_01896	YOR120W	2
CNAG_03983	YDR368W	2
CNAG_03983	YHR104W	2
CNAG_03983	YJR096W	2
CNAG_03983	YOR120W	2
CNAG_01615	YDR368W	2
CNAG_01615	YHR104W	2
CNAG_01615	YJR096W	2
CNAG_01615	YOR120W	2
CNAG_01257	YDR368W	2
CNAG_01257	YHR104W	2
CNAG_01257	YJR096W	2
CNAG_07801	YDR368W	2
CNAG_07801	YHR104W	2
CNAG_07801	YOR120W	2
CNAG_03948	YCR004C	2
CNAG_03936	YCR004C	2
CNAG_03936	YDR032C	2
CNAG_02682	YDR097C	2
CNAG_01916	YHR120W	2
CNAG_05150	YLR188W	2
CNAG_05150	YPL270W	2
CNAG_03684	YPL270W	2
CNAG_05915	YAL063C	2
CNAG_05915	YAR050W	2
CNAG_05915	YCR089W	2
CNAG_05915	YDL039C	2
CNAG_05915	YDR420W	2
CNAG_05915	YGR014W	2
CNAG_05915	YHR211W	2
CNAG_05915	YIL169C	2
CNAG_05915	YIR019C	2
CNAG_05915	YMR317W	2
CNAG_05915	YOL155C	2
CNAG_04183	YAL063C	2
CNAG_04183	YAR050W	2
CNAG_04183	YCR089W	2
CNAG_04183	YDL039C	2
CNAG_04183	YDR420W	2
CNAG_04183	YGR014W	2
CNAG_04183	YHR211W	2
CNAG_04183	YIL169C	2
CNAG_04183	YIR019C	2
CNAG_04183	YMR317W	2
CNAG_04183	YOL155C	2
CNAG_01421	YAL063C	2
CNAG_01421	YAR050W	2
CNAG_01421	YCR089W	2
CNAG_01421	YDL039C	2
CNAG_01421	YDR420W	2
CNAG_01421	YGR014W	2
CNAG_01421	YHR211W	2
CNAG_01421	YIL169C	2
CNAG_01421	YIR019C	2
CNAG_01421	YMR317W	2
CNAG_01421	YOL155C	2
CNAG_01893	YMR251W	2
CNAG_01889	YKR076W	2
CNAG_01889	YMR251W	2
CNAG_00853	YDR280W	2
CNAG_03393	YJR019C	2
CNAG_06968	YOR232W	2
CNAG_00864	YDR497C	2
CNAG_00864	YOL103W	2
CNAG_00097	YDR497C	2
CNAG_04552	YDR497C	2
CNAG_04552	YOL103W	2
CNAG_04323	YJL108C	2
CNAG_00238	YPL040C	2
CNAG_06441	YBL076C	2
CNAG_02709	YOL040C	2
CNAG_06633	YNR037C	2
CNAG_01605	YKL071W	2
CNAG_06374	YKL029C	2
CNAG_06638	YKL029C	2
CNAG_05606	YHR031C	2
CNAG_07340	YIL156W-B	2
CNAG_00524	YPL028W	2
CNAG_07429	YHR019C	2
CNAG_02418	YCR024C	2
CNAG_02888	YLR299W	2
CNAG_06433	YBR222C	2
CNAG_01117	YLR249W	2
CNAG_01117	YPL226W	2
CNAG_00104	YLR249W	2
CNAG_00104	YNL014W	2
CNAG_00347	YLR419W	2
CNAG_06199	YLR419W	2
CNAG_00613	YJL035C	2
CNAG_05920	YPR062W	2
CNAG_06377	YER053C	2
CNAG_03824	YER053C	2
CNAG_03824	YJR077C	2
CNAG_00179	YER020W	2
CNAG_00179	YHR005C	2
CNAG_04505	YHR005C	2
CNAG_03019	YIL009W	2
CNAG_03019	YMR246W	2
CNAG_03019	YOR317W	2
CNAG_04485	YER015W	2
CNAG_04485	YIL009W	2
CNAG_04485	YMR246W	2
CNAG_01059	YBR241C	2
CNAG_07641	YBR241C	2
CNAG_02479	YBR241C	2
CNAG_05340	YBR241C	2
CNAG_02733	YBR241C	2
CNAG_03326	YBR038W	2
CNAG_03326	YNL192W	2
CNAG_07499	YBR038W	2
CNAG_02217	YBR038W	2
CNAG_02217	YNL192W	2
CNAG_06487	YBR038W	2
CNAG_06487	YNL192W	2
CNAG_00960	YGL120C	2
CNAG_00960	YKR086W	2
CNAG_00960	YNR011C	2
CNAG_02303	YER013W	2
CNAG_02303	YGL120C	2
CNAG_02303	YNR011C	2
CNAG_01734	YER013W	2
CNAG_01734	YGL120C	2
CNAG_01734	YKR086W	2
CNAG_01734	YNR011C	2
CNAG_06626	YER013W	2
CNAG_06626	YKR086W	2
CNAG_06626	YNR011C	2
CNAG_06967	YBR093C	2
CNAG_06967	YAR071W	2
CNAG_06967	YDL024C	2
CNAG_06967	YHR215W	2
CNAG_02944	YBR092C	2
CNAG_02944	YBR093C	2
CNAG_02944	YAR071W	2
CNAG_02944	YDL024C	2
CNAG_02944	YHR215W	2
CNAG_03517	YDL085W	2
CNAG_03517	YML120C	2
CNAG_03517	YMR145C	2
CNAG_00788	YDL085W	2
CNAG_00788	YML120C	2
CNAG_02870	YMR113W	2
CNAG_05621	YOR241W	2
CNAG_00251	YER010C	2
CNAG_03482	YBL064C	2
CNAG_03482	YDR453C	2
CNAG_06917	YBL064C	2
CNAG_06917	YDR453C	2
CNAG_06917	YML028W	2
CNAG_07342	YDL001W	2
CNAG_07342	YDR282C	2
CNAG_06179	YDR282C	2
CNAG_06119	YGR138C	2
CNAG_06119	YPR156C	2
CNAG_02561	YGR138C	2
CNAG_02561	YPR156C	2
CNAG_04794	YGR138C	2
CNAG_04794	YPR156C	2
CNAG_00539	YPR156C	2
CNAG_01651	YBR229C	2
CNAG_03099	YBR023C	2
CNAG_01872	YLR411W	2
CNAG_00979	YHR175W	2
CNAG_00237	YDR234W	2
CNAG_02565	YGL009C	2
CNAG_06876	YLL057C	2
CNAG_05914	YBR298C	2
CNAG_05914	YDL247W	2
CNAG_05914	YJR160C	2
CNAG_06527	YBR298C	2
CNAG_06527	YDL247W	2
CNAG_06527	YGR289C	2
CNAG_06527	YJR160C	2
CNAG_05929	YBR298C	2
CNAG_05929	YDL247W	2
CNAG_05929	YGR289C	2
CNAG_05929	YJR160C	2
CNAG_04210	YBR298C	2
CNAG_04210	YDL247W	2
CNAG_04210	YGR289C	2
